PAGINA,DESCRIPCION,PRECIO,
148,"Paquete 10 piezas foamie termo (relleno) mini, todos diseños",3.50,2.50
149,"Diseños 19,2, y 22 dulcero",6.30,4.50
149,"Diseños 19,2, y 22 mini",3.15,2.25
149,Diseños 20 y 21 termo grande,4.90,3.50
149,Diseños 20 y 21 termo mini,3.50,2.50
149,FP02 por pieza,2.80,2.00
149,CF-25 por pieza,3.50,2.50
149,Fomie Jumbo (28 pulgadas),7.00,5.00
150,T010,14.00,10.00
150,T096,14.00,10.00
150,T011,15.40,11.00
151,T012,16.80,12.00
151,T060,8.40,6.00
152,N721,30.80,22.00
152,N559,18.20,13.00
152,N898,19.95,14.25
152,N899,25.90,18.50
152,BG642,24.50,17.50
152,N642,21.00,15.00
152,BG721,31.01,22.15
152,N722,21.00,15.00
152,BG643,30.80,22.00
152,N643,30.10,21.50
152,BG722,21.70,15.50
152,Copa y Vaso de Cristal Colombiano 6 piezas CON DISENO,21.70,15.50
152,Copa y Vaso de Cristal Colombiano 6 piezas PLAIN,17.50,12.50
153,Copa y Vaso de Cristal Colombiano 6 piezas CON DISENO,21.70,15.50
153,Copa y Vaso de Cristal Colombiano 6 piezas PLAIN,17.50,12.50
153,N1092,26.60,19.00
156,Olaya,679.00,485.00
157,Olaya,679.00,485.00
158,Barack,644.00,460.00
159,Kayla,644.00,460.00
160,Frida,679.00,485.00
161,Germany,616.00,440.00
162,Amber,644.00,460.00
163,Leda,588.00,420.00
164,Yaden,644.00,460.00
165,Xitlally,644.00,460.00
166,Prisha,588.00,420.00
167,Ashlyn,644.00,460.00
168,Jaklin,588.00,420.00
169,Kelly,658.00,470.00
170,Kendry,644.00,460.00
171,Jazmin,588.00,420.00
172,Ninel,714.00,510.00
